OPPORTUNITY_ID,SALES_AGENT_NAME,MANAGER_NAME,REGIONAL_OFFICE,PRODUCT_NAME,ACCOUNT_NAME,DEAL_STAGE,ENGAGE_DATE,DEAL_AGE_DAYS,SALES_PRICE,CLOSE_VALUE_AMOUNT,DEAL_SIZE_BAND,PIPELINE_VALUE_ESTIMATE,DEAL_AGE_BAND,PIPELINE_HEALTH_STATUS
RVH3UUKY,Vicki Laflamme,Celia Rouche,West,MG Advanced,,Engaging,2017-02-19,315,3393,,unknown,3393.00,180+ Days,stale_or_review
CG9VXPV1,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-02-19,315,550,,unknown,550.00,180+ Days,stale_or_review
CYWZJ2AI,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,Donquadtech,Engaging,2017-02-20,314,1096,,unknown,1096.00,180+ Days,stale_or_review
Y7N97FW8,Vicki Laflamme,Celia Rouche,West,GTXPro,,Engaging,2017-02-20,314,,,unknown,0.00,180+ Days,stale_or_review
0IO43YMS,Wilburn Farren,Cara Losch,East,MG Advanced,,Engaging,2017-02-20,314,3393,,unknown,3393.00,180+ Days,stale_or_review
6HG76L6U,Boris Faz,Rocco Neubert,East,GTXPro,,Engaging,2017-02-21,313,,,unknown,0.00,180+ Days,stale_or_review
9SLINQY5,Markita Hansen,Celia Rouche,West,MG Advanced,Newex,Engaging,2017-02-21,313,3393,,unknown,3393.00,180+ Days,stale_or_review
1GIP77EP,Maureen Marcano,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-02-21,313,5482,,unknown,5482.00,180+ Days,stale_or_review
NOLCZMV6,Violet Mclelland,Cara Losch,East,GTXPro,Goodsilron,Engaging,2017-02-21,313,,,unknown,0.00,180+ Days,stale_or_review
B4SIVH1O,Daniell Hammack,Rocco Neubert,East,GTX Basic,Fasehatice,Engaging,2017-02-22,312,550,,unknown,550.00,180+ Days,stale_or_review
ESZY10SI,Hayden Neloms,Celia Rouche,West,MG Advanced,,Engaging,2017-02-22,312,3393,,unknown,3393.00,180+ Days,stale_or_review
Y3CYQGPH,Rosalina Dieter,Celia Rouche,West,GTX Basic,,Engaging,2017-02-22,312,550,,unknown,550.00,180+ Days,stale_or_review
Q19RWR17,Vicki Laflamme,Celia Rouche,West,GTX Basic,Rundofase,Engaging,2017-02-22,312,550,,unknown,550.00,180+ Days,stale_or_review
6PW6ZQEE,Corliss Cosme,Cara Losch,East,GTX Basic,,Engaging,2017-02-23,311,550,,unknown,550.00,180+ Days,stale_or_review
4E5A84H1,Kami Bicknell,Summer Sewald,West,MG Advanced,,Engaging,2017-02-23,311,3393,,unknown,3393.00,180+ Days,stale_or_review
03VCDZEE,Maureen Marcano,Summer Sewald,West,GTXPro,,Engaging,2017-02-23,311,,,unknown,0.00,180+ Days,stale_or_review
7ONH55WT,Cassey Cress,Rocco Neubert,East,GTX Basic,,Engaging,2017-02-24,310,550,,unknown,550.00,180+ Days,stale_or_review
CMKXOOJQ,Corliss Cosme,Cara Losch,East,GTX Basic,,Engaging,2017-02-24,310,550,,unknown,550.00,180+ Days,stale_or_review
NR947OAB,Kami Bicknell,Summer Sewald,West,GTXPro,,Engaging,2017-02-24,310,,,unknown,0.00,180+ Days,stale_or_review
LMKNU8IZ,Markita Hansen,Celia Rouche,West,GTXPro,,Engaging,2017-02-24,310,,,unknown,0.00,180+ Days,stale_or_review
R5RSH4JV,Boris Faz,Rocco Neubert,East,GTX Plus Pro,,Engaging,2017-02-25,309,5482,,unknown,5482.00,180+ Days,stale_or_review
X1D1HYMM,James Ascencio,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-02-25,309,5482,,unknown,5482.00,180+ Days,stale_or_review
GVYF29NM,Violet Mclelland,Cara Losch,East,MG Advanced,,Engaging,2017-02-25,309,3393,,unknown,3393.00,180+ Days,stale_or_review
DN6SG3US,Wilburn Farren,Cara Losch,East,GTX Plus Pro,,Engaging,2017-02-25,309,5482,,unknown,5482.00,180+ Days,stale_or_review
EW28ZONV,Zane Levy,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-02-25,309,1096,,unknown,1096.00,180+ Days,stale_or_review
9E8A7MQ8,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,Blackzim,Engaging,2017-02-26,308,5482,,unknown,5482.00,180+ Days,stale_or_review
HVZMZW96,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-02-26,308,1096,,unknown,1096.00,180+ Days,stale_or_review
1H1YDS7C,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-02-26,308,1096,,unknown,1096.00,180+ Days,stale_or_review
FZC2J90W,Maureen Marcano,Summer Sewald,West,MG Advanced,Bluth Company,Engaging,2017-02-26,308,3393,,unknown,3393.00,180+ Days,stale_or_review
UI3DE2C4,Zane Levy,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-02-26,308,1096,,unknown,1096.00,180+ Days,stale_or_review
25FUROM1,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Y-corporation,Engaging,2017-02-27,307,1096,,unknown,1096.00,180+ Days,stale_or_review
9X2S0K15,Hayden Neloms,Celia Rouche,West,MG Advanced,,Engaging,2017-02-27,307,3393,,unknown,3393.00,180+ Days,stale_or_review
XRZVJPD5,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-02-27,307,1096,,unknown,1096.00,180+ Days,stale_or_review
QDGUWTLU,Rosalina Dieter,Celia Rouche,West,MG Special,,Engaging,2017-02-27,307,55,,unknown,55.00,180+ Days,stale_or_review
JSZZN48S,James Ascencio,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-02-28,306,5482,,unknown,5482.00,180+ Days,stale_or_review
F2B62IW4,Maureen Marcano,Summer Sewald,West,MG Special,Bioplex,Engaging,2017-02-28,306,55,,unknown,55.00,180+ Days,stale_or_review
DEHQTB8B,Boris Faz,Rocco Neubert,East,MG Special,Kinnamplus,Engaging,2017-03-01,305,55,,unknown,55.00,180+ Days,stale_or_review
KVR52YDI,Corliss Cosme,Cara Losch,East,GTXPro,,Engaging,2017-03-01,305,,,unknown,0.00,180+ Days,stale_or_review
STT3X4NB,Violet Mclelland,Cara Losch,East,GTX Basic,Xx-holding,Engaging,2017-03-01,305,550,,unknown,550.00,180+ Days,stale_or_review
XRDF1NAB,Zane Levy,Summer Sewald,West,GTXPro,,Engaging,2017-03-01,305,,,unknown,0.00,180+ Days,stale_or_review
WUNMIJW9,Elease Gluck,Celia Rouche,West,MG Advanced,,Engaging,2017-03-02,304,3393,,unknown,3393.00,180+ Days,stale_or_review
4V9NMGEA,Rosalina Dieter,Celia Rouche,West,GTX Basic,,Engaging,2017-03-02,304,550,,unknown,550.00,180+ Days,stale_or_review
4CXUC4VR,Vicki Laflamme,Celia Rouche,West,GTX Basic,Rantouch,Engaging,2017-03-02,304,550,,unknown,550.00,180+ Days,stale_or_review
79EHWR35,Vicki Laflamme,Celia Rouche,West,GTX Basic,,Engaging,2017-03-02,304,550,,unknown,550.00,180+ Days,stale_or_review
L0GMLGRR,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2017-03-02,304,55,,unknown,55.00,180+ Days,stale_or_review
D3ZC338T,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-03-02,304,550,,unknown,550.00,180+ Days,stale_or_review
QRQ8C6MQ,Cassey Cress,Rocco Neubert,East,GTXPro,Globex Corporation,Engaging,2017-03-03,303,,,unknown,0.00,180+ Days,stale_or_review
ZG8WPG99,Kary Hendrixson,Summer Sewald,West,GTXPro,,Engaging,2017-03-03,303,,,unknown,0.00,180+ Days,stale_or_review
U7M26UZV,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2017-03-03,303,55,,unknown,55.00,180+ Days,stale_or_review
TV300INP,Wilburn Farren,Cara Losch,East,GTX Plus Pro,,Engaging,2017-03-03,303,5482,,unknown,5482.00,180+ Days,stale_or_review
KBQ16F1I,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-03-03,303,550,,unknown,550.00,180+ Days,stale_or_review
FYN7C0CV,Cassey Cress,Rocco Neubert,East,MG Advanced,,Engaging,2017-03-04,302,3393,,unknown,3393.00,180+ Days,stale_or_review
5JDWBOLS,Daniell Hammack,Rocco Neubert,East,GTX Basic,,Engaging,2017-03-04,302,550,,unknown,550.00,180+ Days,stale_or_review
7TI1WTV9,Zane Levy,Summer Sewald,West,GTXPro,Acme Corporation,Engaging,2017-03-04,302,,,unknown,0.00,180+ Days,stale_or_review
01EH41WA,Zane Levy,Summer Sewald,West,GTXPro,,Engaging,2017-03-04,302,,,unknown,0.00,180+ Days,stale_or_review
71GQNH5T,Cassey Cress,Rocco Neubert,East,MG Advanced,,Engaging,2017-03-05,301,3393,,unknown,3393.00,180+ Days,stale_or_review
LSA39JBG,Daniell Hammack,Rocco Neubert,East,GTX Basic,,Engaging,2017-03-05,301,550,,unknown,550.00,180+ Days,stale_or_review
AKTPC3M1,Kami Bicknell,Summer Sewald,West,GTX Basic,,Engaging,2017-03-05,301,550,,unknown,550.00,180+ Days,stale_or_review
JA5G7YBO,Markita Hansen,Celia Rouche,West,MG Special,Blackzim,Engaging,2017-03-05,301,55,,unknown,55.00,180+ Days,stale_or_review
CZ8PPZTC,Rosie Papadopoulos,Cara Losch,East,MG Special,Bioplex,Engaging,2017-03-05,301,55,,unknown,55.00,180+ Days,stale_or_review
YQ0Y0YQS,Violet Mclelland,Cara Losch,East,MG Advanced,Newex,Engaging,2017-03-05,301,3393,,unknown,3393.00,180+ Days,stale_or_review
5Z8S8UHK,Cassey Cress,Rocco Neubert,East,GTX Basic,,Engaging,2017-03-06,300,550,,unknown,550.00,180+ Days,stale_or_review
NMKAJZJ4,Kary Hendrixson,Summer Sewald,West,MG Special,,Engaging,2017-03-06,300,55,,unknown,55.00,180+ Days,stale_or_review
SX0SSL0H,Rosie Papadopoulos,Cara Losch,East,GTX Plus Basic,,Engaging,2017-03-06,300,1096,,unknown,1096.00,180+ Days,stale_or_review
I7BWM5O0,Violet Mclelland,Cara Losch,East,MG Special,Warephase,Engaging,2017-03-06,300,55,,unknown,55.00,180+ Days,stale_or_review
6F79VYH8,Boris Faz,Rocco Neubert,East,GTX Basic,,Engaging,2017-03-07,299,550,,unknown,550.00,180+ Days,stale_or_review
ZQ4QTT1Z,Boris Faz,Rocco Neubert,East,GTX Plus Basic,,Engaging,2017-03-07,299,1096,,unknown,1096.00,180+ Days,stale_or_review
9A4H9IAC,James Ascencio,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-03-07,299,1096,,unknown,1096.00,180+ Days,stale_or_review
ZTLLHCBU,Kary Hendrixson,Summer Sewald,West,GTX Basic,Dontechi,Engaging,2017-03-07,299,550,,unknown,550.00,180+ Days,stale_or_review
SLYFFVBE,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,Blackzim,Engaging,2017-03-07,299,1096,,unknown,1096.00,180+ Days,stale_or_review
NCMT5KK3,Vicki Laflamme,Celia Rouche,West,GTX Basic,Dalttechnology,Engaging,2017-03-07,299,550,,unknown,550.00,180+ Days,stale_or_review
81FNO0VM,Wilburn Farren,Cara Losch,East,GTX Plus Basic,,Engaging,2017-03-07,299,1096,,unknown,1096.00,180+ Days,stale_or_review
RFQP9VCW,Wilburn Farren,Cara Losch,East,MG Advanced,,Engaging,2017-03-07,299,3393,,unknown,3393.00,180+ Days,stale_or_review
NGCM47PC,Zane Levy,Summer Sewald,West,GTXPro,,Engaging,2017-03-07,299,,,unknown,0.00,180+ Days,stale_or_review
JDXSS1HT,Markita Hansen,Celia Rouche,West,GTX Basic,Silis,Engaging,2017-03-08,298,550,,unknown,550.00,180+ Days,stale_or_review
T1F2I8ED,Corliss Cosme,Cara Losch,East,GTX Plus Basic,,Engaging,2017-03-09,297,1096,,unknown,1096.00,180+ Days,stale_or_review
26CH1NDR,Daniell Hammack,Rocco Neubert,East,GTX Basic,Mathtouch,Engaging,2017-03-09,297,550,,unknown,550.00,180+ Days,stale_or_review
ISAWVDYZ,Daniell Hammack,Rocco Neubert,East,GTX Basic,,Engaging,2017-03-09,297,550,,unknown,550.00,180+ Days,stale_or_review
LJBQ7P0V,James Ascencio,Summer Sewald,West,MG Special,Zotware,Engaging,2017-03-09,297,55,,unknown,55.00,180+ Days,stale_or_review
ZRYPU2QW,James Ascencio,Summer Sewald,West,MG Advanced,,Engaging,2017-03-09,297,3393,,unknown,3393.00,180+ Days,stale_or_review
0A1LN7GB,Violet Mclelland,Cara Losch,East,MG Special,,Engaging,2017-03-09,297,55,,unknown,55.00,180+ Days,stale_or_review
1B27CZ2M,James Ascencio,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-03-10,296,5482,,unknown,5482.00,180+ Days,stale_or_review
839AMI93,Kary Hendrixson,Summer Sewald,West,GTX Basic,,Engaging,2017-03-10,296,550,,unknown,550.00,180+ Days,stale_or_review
BFGASJAW,Kary Hendrixson,Summer Sewald,West,GTX Basic,,Engaging,2017-03-10,296,550,,unknown,550.00,180+ Days,stale_or_review
5XPYFICK,Rosie Papadopoulos,Cara Losch,East,MG Special,Inity,Engaging,2017-03-10,296,55,,unknown,55.00,180+ Days,stale_or_review
ILR33OAV,James Ascencio,Summer Sewald,West,MG Advanced,,Engaging,2017-03-11,295,3393,,unknown,3393.00,180+ Days,stale_or_review
BY2L60V1,Zane Levy,Summer Sewald,West,MG Special,,Engaging,2017-03-11,295,55,,unknown,55.00,180+ Days,stale_or_review
73HO9OZC,Cassey Cress,Rocco Neubert,East,GTX Basic,Finjob,Engaging,2017-03-12,294,550,,unknown,550.00,180+ Days,stale_or_review
3E4VTH6E,Hayden Neloms,Celia Rouche,West,MG Special,Hatfan,Engaging,2017-03-12,294,55,,unknown,55.00,180+ Days,stale_or_review
QHJ3W8FW,Kami Bicknell,Summer Sewald,West,GTXPro,,Engaging,2017-03-12,294,,,unknown,0.00,180+ Days,stale_or_review
Y28VHZKQ,Cassey Cress,Rocco Neubert,East,MG Advanced,,Engaging,2017-03-13,293,3393,,unknown,3393.00,180+ Days,stale_or_review
F5I33E1I,Elease Gluck,Celia Rouche,West,MG Special,Sumace,Engaging,2017-03-13,293,55,,unknown,55.00,180+ Days,stale_or_review
4IT33RBO,Markita Hansen,Celia Rouche,West,GTX Basic,,Engaging,2017-03-13,293,550,,unknown,550.00,180+ Days,stale_or_review
7VKQWIXD,Boris Faz,Rocco Neubert,East,GTX Plus Basic,,Engaging,2017-03-14,292,1096,,unknown,1096.00,180+ Days,stale_or_review
V74O6XQT,Daniell Hammack,Rocco Neubert,East,GTXPro,,Engaging,2017-03-14,292,,,unknown,0.00,180+ Days,stale_or_review
MRCYKUX4,Hayden Neloms,Celia Rouche,West,MG Advanced,,Engaging,2017-03-14,292,3393,,unknown,3393.00,180+ Days,stale_or_review
3PVNGGBX,Markita Hansen,Celia Rouche,West,GTX Basic,The New York Inquirer,Engaging,2017-03-14,292,550,,unknown,550.00,180+ Days,stale_or_review
MN6E59H6,Markita Hansen,Celia Rouche,West,GTX Plus Pro,,Engaging,2017-03-14,292,5482,,unknown,5482.00,180+ Days,stale_or_review
V4XHHFO3,Elease Gluck,Celia Rouche,West,GTX Basic,Blackzim,Engaging,2017-03-15,291,550,,unknown,550.00,180+ Days,stale_or_review
7PXJ92C5,Kary Hendrixson,Summer Sewald,West,GTXPro,,Engaging,2017-03-15,291,,,unknown,0.00,180+ Days,stale_or_review
4XZ4RY1N,Wilburn Farren,Cara Losch,East,GTX Plus Basic,,Engaging,2017-03-15,291,1096,,unknown,1096.00,180+ Days,stale_or_review
Z0RLNFVY,Boris Faz,Rocco Neubert,East,GTX Plus Basic,,Engaging,2017-03-16,290,1096,,unknown,1096.00,180+ Days,stale_or_review
RQULJHTU,Daniell Hammack,Rocco Neubert,East,GTX Plus Pro,,Engaging,2017-03-16,290,5482,,unknown,5482.00,180+ Days,stale_or_review
GK1NH8G7,Kami Bicknell,Summer Sewald,West,GTX Basic,Iselectrics,Engaging,2017-03-16,290,550,,unknown,550.00,180+ Days,stale_or_review
OPCLCCQH,Kami Bicknell,Summer Sewald,West,GTX Plus Basic,Konex,Engaging,2017-03-16,290,1096,,unknown,1096.00,180+ Days,stale_or_review
WFCEPHD3,Markita Hansen,Celia Rouche,West,GTXPro,,Engaging,2017-03-16,290,,,unknown,0.00,180+ Days,stale_or_review
AF7XJNED,Rosie Papadopoulos,Cara Losch,East,GTX Plus Pro,,Engaging,2017-03-16,290,5482,,unknown,5482.00,180+ Days,stale_or_review
EJDHOY6M,Corliss Cosme,Cara Losch,East,GTX Basic,,Engaging,2017-03-17,289,550,,unknown,550.00,180+ Days,stale_or_review
DF1011UT,Corliss Cosme,Cara Losch,East,GTX Plus Basic,Konmatfix,Engaging,2017-03-17,289,1096,,unknown,1096.00,180+ Days,stale_or_review
IBS3H6Z4,Hayden Neloms,Celia Rouche,West,GTX Plus Basic,,Engaging,2017-03-17,289,1096,,unknown,1096.00,180+ Days,stale_or_review
04YGLJ3N,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-03-17,289,5482,,unknown,5482.00,180+ Days,stale_or_review
IN9S33CD,Rosalina Dieter,Celia Rouche,West,GTX Plus Pro,Finhigh,Engaging,2017-03-17,289,5482,,unknown,5482.00,180+ Days,stale_or_review
1GT10YJD,Vicki Laflamme,Celia Rouche,West,GTX Plus Pro,,Engaging,2017-03-17,289,5482,,unknown,5482.00,180+ Days,stale_or_review
4UZCVHEV,Violet Mclelland,Cara Losch,East,GTX Basic,,Engaging,2017-03-17,289,550,,unknown,550.00,180+ Days,stale_or_review
DJH67UIZ,Violet Mclelland,Cara Losch,East,MG Special,,Engaging,2017-03-17,289,55,,unknown,55.00,180+ Days,stale_or_review
7VGJ2B7O,Violet Mclelland,Cara Losch,East,MG Special,,Engaging,2017-03-17,289,55,,unknown,55.00,180+ Days,stale_or_review
H2IOHZ8R,James Ascencio,Summer Sewald,West,GTX Basic,,Engaging,2017-03-18,288,550,,unknown,550.00,180+ Days,stale_or_review
I7MDOGGU,Maureen Marcano,Summer Sewald,West,GTX Basic,,Engaging,2017-03-18,288,550,,unknown,550.00,180+ Days,stale_or_review
10IY4PV4,Rosalina Dieter,Celia Rouche,West,MG Advanced,,Engaging,2017-03-18,288,3393,,unknown,3393.00,180+ Days,stale_or_review
A1TDRYHZ,Rosie Papadopoulos,Cara Losch,East,MG Advanced,Rangreen,Engaging,2017-03-18,288,3393,,unknown,3393.00,180+ Days,stale_or_review
2JY9SQ2L,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2017-03-18,288,55,,unknown,55.00,180+ Days,stale_or_review
3N3RAHXR,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,Nam-zim,Engaging,2017-03-19,287,1096,,unknown,1096.00,180+ Days,stale_or_review
RACLHBXN,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,,Engaging,2017-03-19,287,1096,,unknown,1096.00,180+ Days,stale_or_review
THKCN7HU,Kary Hendrixson,Summer Sewald,West,GTX Basic,,Engaging,2017-03-19,287,550,,unknown,550.00,180+ Days,stale_or_review
PD2198ZH,Zane Levy,Summer Sewald,West,GTXPro,,Engaging,2017-03-19,287,,,unknown,0.00,180+ Days,stale_or_review
ALHQU8W8,Corliss Cosme,Cara Losch,East,GTX Basic,Plexzap,Engaging,2017-03-20,286,550,,unknown,550.00,180+ Days,stale_or_review
K72CEXGZ,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-03-20,286,1096,,unknown,1096.00,180+ Days,stale_or_review
P1SGQODJ,Boris Faz,Rocco Neubert,East,GTX Plus Basic,Rangreen,Engaging,2017-03-21,285,1096,,unknown,1096.00,180+ Days,stale_or_review
5C8HCDXT,Wilburn Farren,Cara Losch,East,MG Advanced,,Engaging,2017-03-21,285,3393,,unknown,3393.00,180+ Days,stale_or_review
9FPDDSIJ,Cassey Cress,Rocco Neubert,East,GTXPro,,Engaging,2017-03-22,284,,,unknown,0.00,180+ Days,stale_or_review
4RDJBBB6,Daniell Hammack,Rocco Neubert,East,MG Special,,Engaging,2017-03-22,284,55,,unknown,55.00,180+ Days,stale_or_review
GZCWM6GK,Elease Gluck,Celia Rouche,West,MG Special,Statholdings,Engaging,2017-03-22,284,55,,unknown,55.00,180+ Days,stale_or_review
3JUL12VK,Kami Bicknell,Summer Sewald,West,GTX Basic,,Engaging,2017-03-22,284,550,,unknown,550.00,180+ Days,stale_or_review
9Y85N0W5,Markita Hansen,Celia Rouche,West,MG Advanced,,Engaging,2017-03-22,284,3393,,unknown,3393.00,180+ Days,stale_or_review
8GE7FY98,Violet Mclelland,Cara Losch,East,GTXPro,,Engaging,2017-03-22,284,,,unknown,0.00,180+ Days,stale_or_review
4U9D1IZ5,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-03-22,284,550,,unknown,550.00,180+ Days,stale_or_review
PO158L29,Cassey Cress,Rocco Neubert,East,GTX Basic,Blackzim,Engaging,2017-03-23,283,550,,unknown,550.00,180+ Days,stale_or_review
ODGKZEVV,Kary Hendrixson,Summer Sewald,West,GTXPro,,Engaging,2017-03-23,283,,,unknown,0.00,180+ Days,stale_or_review
M41NS5DN,Cassey Cress,Rocco Neubert,East,GTX Plus Pro,,Engaging,2017-03-24,282,5482,,unknown,5482.00,180+ Days,stale_or_review
QIHWKCFK,Cassey Cress,Rocco Neubert,East,MG Advanced,Singletechno,Engaging,2017-03-24,282,3393,,unknown,3393.00,180+ Days,stale_or_review
GEJLL5L3,Corliss Cosme,Cara Losch,East,GTX Basic,,Engaging,2017-03-24,282,550,,unknown,550.00,180+ Days,stale_or_review
KMB8TJ0I,Hayden Neloms,Celia Rouche,West,MG Advanced,,Engaging,2017-03-24,282,3393,,unknown,3393.00,180+ Days,stale_or_review
CR6ZLEWC,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-03-24,282,5482,,unknown,5482.00,180+ Days,stale_or_review
YB20NWM1,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2017-03-24,282,55,,unknown,55.00,180+ Days,stale_or_review
43LFUTVM,Zane Levy,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-03-24,282,5482,,unknown,5482.00,180+ Days,stale_or_review
CMS1HUGL,Cassey Cress,Rocco Neubert,East,MG Advanced,,Engaging,2017-03-25,281,3393,,unknown,3393.00,180+ Days,stale_or_review
6R6S91WE,Daniell Hammack,Rocco Neubert,East,GTXPro,,Engaging,2017-03-25,281,,,unknown,0.00,180+ Days,stale_or_review
3T64Z7DB,Kami Bicknell,Summer Sewald,West,GTX Basic,,Engaging,2017-03-25,281,550,,unknown,550.00,180+ Days,stale_or_review
3F2ZPCSL,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-03-25,281,1096,,unknown,1096.00,180+ Days,stale_or_review
XFB1VXQY,Maureen Marcano,Summer Sewald,West,MG Advanced,,Engaging,2017-03-25,281,3393,,unknown,3393.00,180+ Days,stale_or_review
TJ03NDNX,Violet Mclelland,Cara Losch,East,MG Advanced,Iselectrics,Engaging,2017-03-25,281,3393,,unknown,3393.00,180+ Days,stale_or_review
VRYR5A81,Wilburn Farren,Cara Losch,East,GTX Basic,Finhigh,Engaging,2017-03-25,281,550,,unknown,550.00,180+ Days,stale_or_review
J6OQS0AU,Hayden Neloms,Celia Rouche,West,MG Advanced,,Engaging,2017-03-26,280,3393,,unknown,3393.00,180+ Days,stale_or_review
97PFKCPG,James Ascencio,Summer Sewald,West,GTXPro,,Engaging,2017-03-26,280,,,unknown,0.00,180+ Days,stale_or_review
FB9M4FR7,James Ascencio,Summer Sewald,West,MG Special,,Engaging,2017-03-26,280,55,,unknown,55.00,180+ Days,stale_or_review
5G4I94TF,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,Statholdings,Engaging,2017-03-26,280,5482,,unknown,5482.00,180+ Days,stale_or_review
0QPZIIPF,Vicki Laflamme,Celia Rouche,West,GTX Plus Basic,Donware,Engaging,2017-03-27,279,1096,,unknown,1096.00,180+ Days,stale_or_review
DFFEQ87N,Maureen Marcano,Summer Sewald,West,MG Special,Scottech,Engaging,2017-03-28,278,55,,unknown,55.00,180+ Days,stale_or_review
BXK5HGEY,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2017-03-28,278,55,,unknown,55.00,180+ Days,stale_or_review
XXUGTDX7,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2017-03-28,278,55,,unknown,55.00,180+ Days,stale_or_review
LWXHKI88,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2017-03-28,278,55,,unknown,55.00,180+ Days,stale_or_review
I6U62W0R,Kami Bicknell,Summer Sewald,West,GTX Basic,,Engaging,2017-03-29,277,550,,unknown,550.00,180+ Days,stale_or_review
EB89ONZN,Kary Hendrixson,Summer Sewald,West,GTXPro,Funholding,Engaging,2017-03-29,277,,,unknown,0.00,180+ Days,stale_or_review
NFMCPYOV,Rosie Papadopoulos,Cara Losch,East,GTX Basic,Finjob,Engaging,2017-03-30,276,550,,unknown,550.00,180+ Days,stale_or_review
2VDN72EP,Vicki Laflamme,Celia Rouche,West,GTX Basic,,Engaging,2017-03-30,276,550,,unknown,550.00,180+ Days,stale_or_review
Z9QZKUV5,Zane Levy,Summer Sewald,West,GTX Basic,Zumgoity,Engaging,2017-03-30,276,550,,unknown,550.00,180+ Days,stale_or_review
WW1WV7IT,Cassey Cress,Rocco Neubert,East,GTXPro,Cancity,Engaging,2017-03-31,275,,,unknown,0.00,180+ Days,stale_or_review
T0VJ4AMX,Corliss Cosme,Cara Losch,East,GTX Basic,Green-Plus,Engaging,2017-03-31,275,550,,unknown,550.00,180+ Days,stale_or_review
WLS5J30E,Elease Gluck,Celia Rouche,West,MG Special,Inity,Engaging,2017-03-31,275,55,,unknown,55.00,180+ Days,stale_or_review
LIQZNH9U,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-03-31,275,5482,,unknown,5482.00,180+ Days,stale_or_review
P9LE92UR,Kary Hendrixson,Summer Sewald,West,MG Special,,Engaging,2017-03-31,275,55,,unknown,55.00,180+ Days,stale_or_review
DOGKQHQP,Vicki Laflamme,Celia Rouche,West,GTXPro,,Engaging,2017-03-31,275,,,unknown,0.00,180+ Days,stale_or_review
G3SJ8X1K,Violet Mclelland,Cara Losch,East,MG Advanced,,Engaging,2017-03-31,275,3393,,unknown,3393.00,180+ Days,stale_or_review
JW4Q5F4Z,Cassey Cress,Rocco Neubert,East,MG Special,,Engaging,2017-04-01,274,55,,unknown,55.00,180+ Days,stale_or_review
KKRJ6TBY,Daniell Hammack,Rocco Neubert,East,GTXPro,Scotfind,Engaging,2017-04-01,274,,,unknown,0.00,180+ Days,stale_or_review
MIY4MF3R,Hayden Neloms,Celia Rouche,West,MG Advanced,,Engaging,2017-04-01,274,3393,,unknown,3393.00,180+ Days,stale_or_review
YLK0MRJ3,Kary Hendrixson,Summer Sewald,West,GTX Basic,Iselectrics,Engaging,2017-04-01,274,550,,unknown,550.00,180+ Days,stale_or_review
